image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
test_stg2/image_08066.jpg,0.164384,0.120821,0.01,0.01,0.217956,0.01,0.01,0.496718
test_stg2/image_02072.jpg,0.5,0.01,0.01,0.01,0.0273481,0.01,0.01,0.01
test_stg2/image_00764.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02005.jpg,0.5,0.01,0.01,0.01,0.0615919,0.01,0.01,0.0206479
test_stg2/image_06171.jpg,0.5,0.01,0.01,0.01,0.158509,0.0256126,0.01,0.17892
test_stg2/image_03498.jpg,0.146882,0.01,0.01,0.01,0.5,0.01,0.01,0.310963
test_stg2/image_11770.jpg,0.5,0.01,0.01,0.01,0.028865,0.01,0.01,0.01
test_stg2/image_04896.jpg,0.480923,0.01,0.01,0.01,0.361557,0.01,0.01,0.156286
test_stg2/image_01119.jpg,0.0185512,0.0134308,0.01,0.01,0.5,0.01,0.01,0.0223385
test_stg2/image_08443.jpg,0.5,0.01,0.01,0.01,0.289434,0.01,0.01,0.0376931
test_stg2/image_05626.jpg,0.5,0.01,0.01,0.01,0.052304,0.01,0.01,0.135381
test_stg2/image_00067.jpg,0.5,0.01,0.01,0.01,0.107937,0.01,0.01,0.01
test_stg2/image_09492.jpg,0.171017,0.0159652,0.01,0.01,0.5,0.01,0.01,0.211945
test_stg2/image_01229.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.291766
test_stg2/image_08540.jpg,0.0728289,0.01,0.01,0.01,0.040744,0.01,0.01,0.5
test_stg2/image_01524.jpg,0.0329387,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02273.jpg,0.5,0.01,0.01,0.01,0.28726,0.01,0.01,0.0344775
test_stg2/image_08496.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_08841.jpg,0.5,0.01,0.01,0.01,0.22742,0.01,0.01,0.184218
test_stg2/image_05962.jpg,0.388201,0.497221,0.01,0.01,0.01,0.01,0.01,0.104107
test_stg2/image_10741.jpg,0.5,0.01,0.01,0.01,0.411154,0.01,0.01,0.01
test_stg2/image_02905.jpg,0.408693,0.01,0.01,0.01,0.194899,0.0517376,0.01,0.344665
test_stg2/image_09595.jpg,0.0143888,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_11407.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01449.jpg,0.0871315,0.01,0.01,0.01,0.313917,0.01,0.01,0.5
test_stg2/image_09839.jpg,0.0313633,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00905.jpg,0.5,0.01,0.01,0.01,0.0261473,0.01,0.01,0.01
test_stg2/image_09295.jpg,0.100896,0.01,0.01,0.01,0.5,0.01,0.01,0.0698692
test_stg2/image_10201.jpg,0.384507,0.239627,0.01,0.01,0.018541,0.01,0.32232,0.0272456
test_stg2/image_10946.jpg,0.17013,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_10230.jpg,0.5,0.01,0.01,0.01,0.361915,0.01,0.01,0.121022
test_stg2/image_06219.jpg,0.0975513,0.01,0.01,0.01,0.5,0.01,0.01,0.0636133
test_stg2/image_08063.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07027.jpg,0.155365,0.01,0.01,0.01,0.5,0.01,0.01,0.236218
test_stg2/image_07844.jpg,0.299449,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05289.jpg,0.5,0.0133402,0.01,0.01,0.0872241,0.01,0.01,0.01
test_stg2/image_00465.jpg,0.0597272,0.01,0.01,0.01,0.5,0.01,0.01,0.18331
test_stg2/image_07113.jpg,0.481063,0.01,0.0121673,0.01,0.01,0.01,0.499008,0.01
test_stg2/image_07574.jpg,0.017837,0.019013,0.01,0.01,0.01,0.050492,0.01,0.5
test_stg2/image_08876.jpg,0.0329186,0.01,0.01,0.01,0.5,0.01,0.01,0.262539
test_stg2/image_07359.jpg,0.483798,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07623.jpg,0.0158965,0.5,0.01,0.01,0.0203548,0.01,0.01,0.106108
test_stg2/image_04191.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05759.jpg,0.425153,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00375.jpg,0.5,0.01,0.01,0.01,0.0564862,0.01,0.01,0.16486
test_stg2/image_01690.jpg,0.376228,0.01,0.01,0.01,0.4667,0.01,0.01,0.156653
test_stg2/image_10024.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0120831
test_stg2/image_10004.jpg,0.5,0.01,0.0161839,0.01,0.211077,0.0133475,0.01,0.0278957
test_stg2/image_04317.jpg,0.30457,0.01,0.01,0.01,0.206137,0.01,0.01,0.489135
test_stg2/image_06914.jpg,0.0408568,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_03247.jpg,0.15604,0.01,0.01,0.01,0.5,0.01,0.01,0.0343329
test_stg2/image_10157.jpg,0.0169146,0.01,0.01,0.01,0.01,0.01,0.5,0.0132829
test_stg2/image_01473.jpg,0.0118238,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_11801.jpg,0.109121,0.01,0.01,0.01,0.5,0.01,0.01,0.0260889
test_stg2/image_07966.jpg,0.0180847,0.01,0.01,0.01,0.5,0.01,0.01,0.149868
test_stg2/image_05703.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_11824.jpg,0.391903,0.01,0.01,0.01,0.5,0.01,0.01,0.0454904
test_stg2/image_06941.jpg,0.132212,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01974.jpg,0.5,0.01,0.01,0.01,0.306676,0.01,0.01,0.0855689
test_stg2/image_04948.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03780.jpg,0.5,0.01,0.01,0.01,0.291792,0.01,0.01,0.01
test_stg2/image_00482.jpg,0.01,0.01,0.01,0.01,0.01,0.0115127,0.01,0.5
test_stg2/image_00198.jpg,0.0885828,0.395584,0.01,0.01,0.0429151,0.01,0.0402463,0.432421
test_stg2/image_01062.jpg,0.295589,0.01,0.01,0.01,0.325037,0.01,0.366882,0.01
test_stg2/image_01288.jpg,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06696.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06081.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05453.jpg,0.149859,0.01,0.01,0.01,0.246499,0.01,0.01,0.5
test_stg2/image_06996.jpg,0.5,0.01,0.01,0.01,0.0180432,0.01,0.01,0.01
test_stg2/image_05126.jpg,0.0203912,0.01,0.01,0.01,0.5,0.01,0.01,0.0104261
test_stg2/image_00563.jpg,0.342432,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_08809.jpg,0.5,0.01,0.01,0.01,0.438562,0.01,0.01,0.012944
test_stg2/image_09640.jpg,0.5,0.01,0.0297514,0.01,0.212345,0.01,0.01,0.0988389
test_stg2/image_02158.jpg,0.189255,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10837.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.335331
test_stg2/image_03447.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.326156
test_stg2/image_09400.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03607.jpg,0.5,0.01,0.01,0.01,0.296501,0.01,0.01,0.0341073
test_stg2/image_09348.jpg,0.494825,0.01,0.01,0.01,0.328722,0.01,0.01,0.175184
test_stg2/image_00907.jpg,0.102207,0.0295598,0.01,0.01,0.01,0.01,0.5,0.0120185
test_stg2/image_09215.jpg,0.472281,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05630.jpg,0.367375,0.01,0.01,0.01,0.496954,0.01,0.01,0.135668
test_stg2/image_01467.jpg,0.5,0.01,0.01,0.01,0.0685637,0.01,0.01,0.01
test_stg2/image_01011.jpg,0.5,0.01,0.01,0.01,0.067261,0.01,0.01,0.01
test_stg2/image_00555.jpg,0.377645,0.01,0.0561645,0.01,0.01,0.0141071,0.01,0.5
test_stg2/image_03408.jpg,0.5,0.01,0.01,0.01,0.203369,0.01,0.01,0.0640389
test_stg2/image_04150.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.151493
test_stg2/image_08564.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03140.jpg,0.355897,0.01,0.01,0.01,0.5,0.01,0.01,0.0183288
test_stg2/image_08974.jpg,0.0341379,0.01,0.01,0.01,0.076158,0.01,0.01,0.5
test_stg2/image_00724.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06922.jpg,0.5,0.01,0.01,0.01,0.358383,0.01,0.01,0.0296795
test_stg2/image_08216.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04899.jpg,0.5,0.01,0.01,0.01,0.0221058,0.01,0.01,0.01
test_stg2/image_09061.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_00676.jpg,0.5,0.01,0.01,0.01,0.157257,0.0559969,0.01,0.11463
test_stg2/image_03077.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02631.jpg,0.5,0.111707,0.01,0.01,0.01,0.0192702,0.01,0.0858169
test_stg2/image_10993.jpg,0.121405,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00166.jpg,0.5,0.01,0.01,0.01,0.153231,0.01,0.01,0.0944377
test_stg2/image_11872.jpg,0.0829548,0.01,0.01,0.01,0.252416,0.01,0.01,0.5
test_stg2/image_10597.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_10923.jpg,0.0758464,0.01,0.01,0.01,0.0126975,0.01,0.01,0.5
test_stg2/image_04510.jpg,0.5,0.01,0.01,0.01,0.156642,0.01,0.01,0.01
test_stg2/image_04100.jpg,0.01,0.01,0.01,0.01,0.0119077,0.01,0.01,0.5
test_stg2/image_11825.jpg,0.103689,0.01,0.01,0.01,0.375801,0.5,0.01,0.01
test_stg2/image_01546.jpg,0.5,0.0265095,0.01,0.01,0.298363,0.0120817,0.0265485,0.0475935
test_stg2/image_03068.jpg,0.0628179,0.01,0.01,0.01,0.0328163,0.01,0.01,0.5
test_stg2/image_05241.jpg,0.5,0.01,0.01,0.01,0.444421,0.01,0.01,0.01
test_stg2/image_08054.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0359239
test_stg2/image_07190.jpg,0.5,0.01,0.01,0.01,0.461639,0.01,0.01,0.0152909
test_stg2/image_07814.jpg,0.0975068,0.01,0.127327,0.01,0.01,0.0500989,0.01,0.5
test_stg2/image_09590.jpg,0.5,0.01,0.01,0.01,0.244467,0.01,0.01,0.043633
test_stg2/image_04007.jpg,0.257636,0.01,0.01,0.01,0.0122175,0.01,0.01,0.5
test_stg2/image_03174.jpg,0.246472,0.01,0.01,0.01,0.01,0.26343,0.01,0.489356
test_stg2/image_11169.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_09478.jpg,0.5,0.01,0.01,0.01,0.450405,0.01,0.01,0.0164103
test_stg2/image_02955.jpg,0.5,0.01,0.01,0.01,0.134941,0.0133956,0.01,0.01
test_stg2/image_09778.jpg,0.152453,0.01,0.01,0.01,0.5,0.01,0.01,0.0199059
test_stg2/image_10657.jpg,0.5,0.01,0.01,0.01,0.01,0.0835096,0.3169,0.0773641
test_stg2/image_03671.jpg,0.5,0.01,0.01,0.01,0.264618,0.01,0.01,0.0346698
test_stg2/image_11789.jpg,0.5,0.01,0.01,0.01,0.0225753,0.01,0.01,0.462797
test_stg2/image_03287.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_06764.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.202679
test_stg2/image_09229.jpg,0.5,0.01,0.01,0.01,0.0748715,0.01,0.01,0.01
test_stg2/image_09887.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0127079
test_stg2/image_09752.jpg,0.5,0.0813044,0.01,0.01,0.23382,0.01,0.01,0.0715503
test_stg2/image_03510.jpg,0.5,0.01,0.01,0.022959,0.0304807,0.0320589,0.01,0.0437574
test_stg2/image_08618.jpg,0.0460543,0.01,0.01,0.01,0.5,0.01,0.01,0.0153151
test_stg2/image_07520.jpg,0.5,0.01,0.01,0.01,0.198274,0.01,0.01,0.290861
test_stg2/image_00129.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.121196
test_stg2/image_11409.jpg,0.5,0.01,0.01,0.01,0.0752592,0.01,0.01,0.0875328
test_stg2/image_11144.jpg,0.011139,0.01,0.5,0.01,0.01,0.01,0.01,0.01
test_stg2/image_00573.jpg,0.461081,0.01,0.01,0.01,0.01,0.19096,0.157233,0.183087
test_stg2/image_04499.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01950.jpg,0.0758047,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10275.jpg,0.0280655,0.0277313,0.01,0.01,0.0640616,0.01,0.01,0.5
test_stg2/image_11627.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01330.jpg,0.0919008,0.01,0.01,0.01,0.5,0.01,0.01,0.301261
test_stg2/image_00538.jpg,0.36806,0.01,0.01,0.01,0.0127887,0.01,0.01,0.5
test_stg2/image_01317.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_05455.jpg,0.01,0.01,0.01,0.01,0.0241785,0.01,0.01,0.5
test_stg2/image_09381.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07283.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04310.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0173955
test_stg2/image_09693.jpg,0.48447,0.01,0.01,0.01,0.5,0.01,0.01,0.0108557
test_stg2/image_05660.jpg,0.476227,0.01,0.01,0.01,0.0247499,0.01,0.01,0.499009
test_stg2/image_08320.jpg,0.0820629,0.01,0.01,0.01,0.5,0.01,0.01,0.0122444
test_stg2/image_03839.jpg,0.5,0.01,0.01,0.01,0.0229522,0.01,0.01,0.0438091
test_stg2/image_00463.jpg,0.5,0.01,0.01,0.01,0.15944,0.01,0.01,0.0301839
test_stg2/image_09387.jpg,0.253699,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07972.jpg,0.0964332,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04327.jpg,0.0441047,0.01,0.5,0.01,0.01,0.01,0.01,0.0261812
test_stg2/image_01747.jpg,0.279497,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_02156.jpg,0.5,0.01,0.01,0.01,0.0249875,0.01,0.01,0.01
test_stg2/image_05319.jpg,0.01,0.01,0.01,0.01,0.5,0.0451713,0.01,0.120938
test_stg2/image_04185.jpg,0.246216,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_05832.jpg,0.0547287,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_10803.jpg,0.0938829,0.01,0.01,0.01,0.437704,0.01,0.0764654,0.391756
test_stg2/image_11242.jpg,0.5,0.01,0.01,0.01,0.479255,0.01,0.01,0.01
test_stg2/image_00454.jpg,0.0159385,0.01,0.01,0.01,0.5,0.01,0.01,0.0838223
test_stg2/image_07403.jpg,0.5,0.0552926,0.01,0.01,0.01,0.0250521,0.217721,0.01
test_stg2/image_11603.jpg,0.104468,0.01,0.01,0.01,0.049261,0.01,0.01,0.5
test_stg2/image_03464.jpg,0.0195437,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07766.jpg,0.5,0.01,0.01,0.01,0.0149047,0.01,0.01,0.01
test_stg2/image_08109.jpg,0.0346966,0.0135183,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_04441.jpg,0.386509,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_09933.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.121769
test_stg2/image_09734.jpg,0.0537108,0.01,0.0127405,0.01,0.0144975,0.5,0.01,0.01
test_stg2/image_07858.jpg,0.5,0.120284,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03992.jpg,0.369292,0.0146825,0.01,0.01,0.0877237,0.01,0.01,0.5
test_stg2/image_06007.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_08528.jpg,0.408793,0.01,0.01,0.01,0.432177,0.01,0.01,0.159006
test_stg2/image_04673.jpg,0.258252,0.01,0.190867,0.01,0.01,0.01,0.5,0.0324384
test_stg2/image_01208.jpg,0.5,0.01,0.01,0.01,0.119355,0.01,0.01,0.0466621
test_stg2/image_06413.jpg,0.174323,0.0107922,0.01,0.01,0.168321,0.01,0.01,0.5
test_stg2/image_02638.jpg,0.397551,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_00354.jpg,0.181589,0.01,0.01,0.01,0.320845,0.01,0.01,0.497498
test_stg2/image_00680.jpg,0.236913,0.230177,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00177.jpg,0.162659,0.01,0.01,0.01,0.424505,0.01,0.01,0.412429
test_stg2/image_03145.jpg,0.0808823,0.01,0.01,0.01,0.189705,0.01,0.01,0.5
test_stg2/image_00068.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.290012
test_stg2/image_03646.jpg,0.45526,0.01,0.01,0.01,0.456647,0.01,0.01,0.0877661
test_stg2/image_10742.jpg,0.363688,0.01,0.01,0.01,0.5,0.01,0.01,0.0204578
test_stg2/image_11344.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_07057.jpg,0.5,0.01,0.01,0.01,0.0846104,0.107224,0.01,0.01
test_stg2/image_05232.jpg,0.411749,0.01,0.01,0.01,0.166352,0.415945,0.01,0.01
test_stg2/image_07822.jpg,0.23668,0.01,0.01,0.01,0.5,0.01,0.01,0.01347
test_stg2/image_03732.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_05935.jpg,0.01,0.01,0.01,0.01,0.0956938,0.01,0.01,0.5
test_stg2/image_02171.jpg,0.5,0.01,0.01,0.01,0.349448,0.01,0.01,0.0791006
test_stg2/image_10036.jpg,0.0255731,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_09761.jpg,0.215842,0.01,0.01,0.01,0.0634481,0.01,0.01,0.5
test_stg2/image_03555.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_01159.jpg,0.5,0.01,0.01,0.01,0.358692,0.01,0.01,0.01
test_stg2/image_08948.jpg,0.0941277,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00348.jpg,0.434821,0.01,0.01,0.01,0.274647,0.01,0.01,0.289536
test_stg2/image_04786.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04320.jpg,0.105799,0.232841,0.01,0.01,0.203212,0.01,0.01,0.45771
test_stg2/image_09227.jpg,0.443559,0.0158697,0.01,0.01,0.0995417,0.012517,0.01,0.428271
test_stg2/image_10512.jpg,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_04711.jpg,0.0871691,0.01,0.01,0.01,0.395105,0.01,0.01,0.5
test_stg2/image_09641.jpg,0.01,0.0158406,0.01,0.01,0.5,0.0409216,0.01,0.162448
test_stg2/image_10778.jpg,0.01,0.01,0.01,0.01,0.090849,0.01,0.01,0.5
test_stg2/image_06186.jpg,0.0149881,0.01,0.01,0.01,0.01,0.5,0.01,0.01
test_stg2/image_06891.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.23661,0.01
test_stg2/image_07343.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.0660082
test_stg2/image_08900.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06169.jpg,0.462488,0.01,0.01,0.01,0.42406,0.01,0.01,0.110068
test_stg2/image_02556.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_07092.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09290.jpg,0.0385903,0.01,0.01,0.01,0.5,0.01,0.01,0.157531
test_stg2/image_03622.jpg,0.0826401,0.0107072,0.01,0.01,0.01,0.01,0.5,0.176859
test_stg2/image_04381.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01
test_stg2/image_00366.jpg,0.5,0.01,0.01,0.01,0.071946,0.01,0.01,0.0106451
test_stg2/image_07919.jpg,0.35187,0.01,0.01,0.01,0.5,0.01,0.01,0.0321498
test_stg2/image_08262.jpg,0.457142,0.01,0.01,0.01,0.145319,0.01,0.01,0.397138
test_stg2/image_06672.jpg,0.437283,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_05039.jpg,0.0143748,0.01,0.01,0.01,0.5,0.01,0.01,0.107233
test_stg2/image_00120.jpg,0.5,0.01,0.01,0.01,0.126004,0.01,0.01,0.0331657
test_stg2/image_02693.jpg,0.5,0.01,0.01,0.01,0.151577,0.01,0.01,0.168924
test_stg2/image_05258.jpg,0.377989,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_01133.jpg,0.5,0.01,0.01,0.01,0.266839,0.01,0.197265,0.01
test_stg2/image_03981.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_07895.jpg,0.0426466,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_03230.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_05599.jpg,0.0949288,0.01,0.01,0.01,0.5,0.01,0.01,0.118531
test_stg2/image_01392.jpg,0.0354506,0.31462,0.01,0.01,0.5,0.01,0.01,0.0802665
test_stg2/image_05876.jpg,0.42855,0.01,0.01,0.01,0.40502,0.01,0.01,0.164796
test_stg2/image_03115.jpg,0.206322,0.01,0.0260778,0.01,0.5,0.01,0.01,0.0820419
test_stg2/image_08176.jpg,0.192245,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02182.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0513257
test_stg2/image_02123.jpg,0.147791,0.01,0.01,0.01,0.0805291,0.01,0.01,0.5
test_stg2/image_12135.jpg,0.0488383,0.01,0.01,0.01,0.5,0.01,0.01,0.014947
test_stg2/image_01072.jpg,0.01,0.01,0.01,0.01,0.0460991,0.01,0.01,0.5
test_stg2/image_10281.jpg,0.0150642,0.383646,0.01,0.01,0.425911,0.01,0.01,0.175347
test_stg2/image_07959.jpg,0.01,0.01,0.01,0.01,0.130459,0.01,0.01,0.5
test_stg2/image_04286.jpg,0.135201,0.01,0.01,0.01,0.5,0.01,0.01,0.0893986
test_stg2/image_09151.jpg,0.5,0.01,0.01,0.01,0.01,0.0521994,0.01,0.01
test_stg2/image_02212.jpg,0.248361,0.01,0.01,0.01,0.5,0.01,0.01,0.0957034
test_stg2/image_10323.jpg,0.22879,0.0163023,0.11714,0.01,0.01,0.01,0.01,0.5
test_stg2/image_02967.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_06187.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.018157
test_stg2/image_03445.jpg,0.0196294,0.01,0.01,0.01,0.5,0.01,0.01,0.0894283
test_stg2/image_11548.jpg,0.01,0.01,0.01,0.01,0.158811,0.01,0.01,0.5
test_stg2/image_03685.jpg,0.266786,0.01,0.01,0.01,0.320362,0.0122641,0.01,0.400134
test_stg2/image_04056.jpg,0.213104,0.01,0.01,0.01,0.443903,0.01,0.01,0.342571
test_stg2/image_02364.jpg,0.5,0.01,0.01,0.01,0.0649805,0.01,0.01,0.194396
test_stg2/image_11567.jpg,0.5,0.01,0.01,0.01,0.36072,0.01,0.01,0.0488835
test_stg2/image_11071.jpg,0.131074,0.01,0.01,0.01,0.0372825,0.01,0.01,0.5
test_stg2/image_01091.jpg,0.450357,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_04996.jpg,0.0657287,0.01,0.01,0.01,0.5,0.0360044,0.01,0.01
test_stg2/image_08626.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_10266.jpg,0.01,0.01,0.01,0.01,0.0192897,0.01,0.01,0.5
test_stg2/image_09729.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_03824.jpg,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_05931.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09415.jpg,0.0124364,0.01,0.01,0.01,0.5,0.01,0.01,0.01
test_stg2/image_09777.jpg,0.349574,0.01,0.01,0.01,0.5,0.01,0.01,0.013519
test_stg2/image_07201.jpg,0.5,0.01,0.01,0.01,0.0192465,0.01,0.0163081,0.01
test_stg2/image_11612.jpg,0.0379473,0.01,0.01,0.01,0.0163164,0.01,0.01,0.5
test_stg2/image_07087.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_07163.jpg,0.24914,0.01,0.01,0.01,0.0919887,0.01,0.01,0.5
test_stg2/image_07596.jpg,0.0947244,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_00075.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01150.jpg,0.0383314,0.01,0.01,0.01,0.5,0.01,0.01,0.301971
test_stg2/image_08067.jpg,0.5,0.01,0.132728,0.01,0.01,0.01,0.01,0.0328495
test_stg2/image_03887.jpg,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_06749.jpg,0.5,0.01,0.01,0.01,0.019929,0.01,0.01,0.0848367
test_stg2/image_00885.jpg,0.0789766,0.01,0.01,0.01,0.5,0.01,0.01,0.0104802
test_stg2/image_08617.jpg,0.0317131,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_09751.jpg,0.01,0.01,0.01,0.01,0.5,0.108953,0.01,0.01
test_stg2/image_09505.jpg,0.01,0.01,0.01,0.01,0.234494,0.01,0.01,0.5
test_stg2/image_05843.jpg,0.0337543,0.01,0.01,0.01,0.01,0.01,0.5,0.108939
test_stg2/image_10319.jpg,0.5,0.01,0.01,0.01,0.0684226,0.0645706,0.01,0.141407
test_stg2/image_04781.jpg,0.15625,0.01,0.01,0.01,0.01,0.01,0.01,0.5
test_stg2/image_12144.jpg,0.5,0.01,0.01,0.01,0.272053,0.01,0.01,0.112428
test_stg2/image_05772.jpg,0.5,0.0126977,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_01494.jpg,0.278894,0.01,0.01,0.01,0.0346176,0.01,0.01,0.5
test_stg2/image_07071.jpg,0.491106,0.01,0.01,0.01,0.472475,0.01,0.01,0.0334182
test_stg2/image_09534.jpg,0.193618,0.5,0.01,0.01,0.01,0.01,0.01,0.01
test_stg2/image_09831.jpg,0.5,0.01,0.01,0.01,0.350407,0.01,0.01,0.0125614
